,HM01_UR,HM01_UTI,HM03_UR,HM03_UTI,HM06_UR,HM06_UTI,HM07_UR,HM07_UTI,HM14_UR,HM14_UTI,HM17_UR,HM17_UTI,HM43_UR,HM43_UTI,HM54_UR,HM54_UTI,HM56_UR,HM56_UTI,HM57_UR,HM57_UTI,HM60_UR,HM60_UTI,HM66_UR,HM66_UTI,HM68_UR,HM68_UTI,HM86_UR,HM86_UTI
b2835,328.0,70.0,404.0,79.0,264.0,56.0,503.0,22.0,456.0,110.0,273.0,12.0,1135.0,358.0,215.0,68.0,369.0,152.0,210.0,4.0,242.0,4.0,197.0,3.0,181.0,27.0,128.0,48.0
b3957,4138.0,229.0,5859.0,268.0,7586.0,244.0,4528.0,62.0,8419.0,581.0,4449.0,76.0,3733.0,453.0,6177.0,264.0,4769.0,292.0,2308.0,26.0,2704.0,42.0,4129.0,5.0,3066.0,110.0,2894.0,371.0
b4197,328.0,7.0,292.0,42.0,287.0,12.0,196.0,8.0,155.0,32.0,146.0,11.0,202.0,43.0,181.0,50.0,195.0,45.0,212.0,3.0,479.0,5.0,279.0,1.0,119.0,6.0,145.0,21.0
b4239,851.0,38.0,457.0,92.0,412.0,53.0,207.0,7.0,290.0,114.0,195.0,13.0,220.0,62.0,535.0,75.0,227.0,124.0,188.0,22.0,696.0,10.0,240.0,3.0,151.0,15.0,131.0,54.0
b3804,2723.0,555.0,3911.0,1158.0,4202.0,1166.0,4211.0,402.0,3525.0,1767.0,2753.0,212.0,2612.0,854.0,2738.0,1021.0,2864.0,2411.0,2969.0,145.0,1977.0,117.0,2366.0,11.0,4061.0,391.0,2284.0,735.0
b2112,234.0,4.0,976.0,6.0,399.0,19.0,1235.0,4.0,414.0,24.0,237.0,0.0,246.0,16.0,134.0,7.0,364.0,21.0,232.0,1.0,210.0,1.0,150.0,0.0,115.0,12.0,25.0,11.0
b3891,3294.0,974.0,2315.0,1643.0,3072.0,793.0,1783.0,261.0,2413.0,4192.0,1588.0,154.0,3293.0,1374.0,2589.0,1325.0,1653.0,2666.0,2057.0,174.0,970.0,91.0,1692.0,6.0,2331.0,419.0,1495.0,1117.0
b0979,223.0,17.0,326.0,38.0,275.0,34.0,398.0,11.0,315.0,124.0,248.0,12.0,500.0,69.0,298.0,27.0,303.0,66.0,311.0,14.0,212.0,4.0,396.0,1.0,303.0,12.0,232.0,34.0
b0157,362.0,137.0,679.0,268.0,741.0,146.0,670.0,59.0,496.0,428.0,293.0,60.0,387.0,297.0,319.0,349.0,276.0,518.0,201.0,37.0,200.0,40.0,245.0,5.0,365.0,80.0,236.0,242.0
b2323,7008.0,3062.0,8595.0,5821.0,9588.0,2993.0,7755.0,1108.0,10074.0,5862.0,6002.0,1642.0,5174.0,3431.0,4989.0,6159.0,4962.0,11566.0,5554.0,747.0,3971.0,743.0,3197.0,31.0,7393.0,1683.0,4726.0,6214.0
b0443,229.0,42.0,465.0,55.0,113.0,17.0,372.0,37.0,240.0,96.0,50.0,12.0,59.0,43.0,60.0,24.0,197.0,146.0,74.0,10.0,228.0,12.0,63.0,1.0,27.0,9.0,38.0,17.0
b3917,101.0,30.0,186.0,92.0,204.0,211.0,176.0,39.0,118.0,92.0,143.0,36.0,158.0,163.0,129.0,146.0,127.0,302.0,170.0,55.0,55.0,22.0,90.0,5.0,150.0,60.0,121.0,73.0
b4179,10190.0,2513.0,10325.0,3059.0,13470.0,3700.0,11561.0,977.0,12567.0,4295.0,10284.0,633.0,12441.0,3012.0,8716.0,4078.0,11132.0,8498.0,12049.0,474.0,6779.0,335.0,9336.0,28.0,13402.0,1062.0,9584.0,2380.0
b4502,37.0,13.0,87.0,17.0,17.0,7.0,46.0,10.0,20.0,14.0,20.0,2.0,12.0,11.0,16.0,19.0,6.0,14.0,20.0,5.0,8.0,0.0,11.0,1.0,6.0,1.0,16.0,9.0
b1529,236.0,38.0,1189.0,308.0,334.0,37.0,1092.0,28.0,829.0,316.0,381.0,21.0,559.0,130.0,413.0,74.0,346.0,130.0,529.0,10.0,151.0,9.0,363.0,1.0,348.0,21.0,248.0,96.0
b0503,187.0,69.0,672.0,189.0,572.0,112.0,572.0,42.0,390.0,252.0,373.0,67.0,371.0,171.0,435.0,298.0,236.0,313.0,262.0,29.0,98.0,24.0,384.0,8.0,478.0,85.0,300.0,192.0
b0454,697.0,14.0,574.0,17.0,318.0,17.0,525.0,7.0,353.0,22.0,243.0,5.0,283.0,18.0,243.0,24.0,284.0,42.0,283.0,4.0,253.0,3.0,267.0,0.0,254.0,7.0,312.0,27.0
b3409,12531.0,327.0,23247.0,680.0,20455.0,1962.0,11202.0,193.0,8965.0,725.0,12925.0,236.0,8657.0,1513.0,4831.0,706.0,12201.0,2642.0,5951.0,136.0,6466.0,97.0,11987.0,7.0,8845.0,395.0,10071.0,570.0
b0411,5719.0,955.0,5113.0,2201.0,5473.0,737.0,3898.0,369.0,5721.0,3788.0,4523.0,413.0,2940.0,1970.0,3746.0,1555.0,2767.0,4345.0,2890.0,246.0,1736.0,139.0,3688.0,10.0,857.0,409.0,2276.0,3167.0
b1124,344.0,359.0,472.0,1075.0,653.0,339.0,1552.0,157.0,1241.0,1079.0,755.0,117.0,858.0,582.0,800.0,389.0,609.0,1478.0,658.0,45.0,305.0,43.0,381.0,8.0,385.0,118.0,251.0,566.0
b4177,15144.0,4802.0,17329.0,6494.0,17680.0,4152.0,16723.0,1724.0,15277.0,9787.0,18229.0,1179.0,15604.0,4870.0,12672.0,6080.0,8230.0,7977.0,12201.0,869.0,11972.0,527.0,10864.0,36.0,13479.0,1631.0,14883.0,6764.0
b2879,17.0,2.0,57.0,6.0,41.0,11.0,66.0,4.0,54.0,3.0,34.0,0.0,52.0,11.0,37.0,13.0,16.0,6.0,31.0,4.0,27.0,7.0,25.0,3.0,41.0,2.0,19.0,2.0
b2895,1478.0,303.0,1663.0,370.0,1641.0,189.0,1807.0,68.0,1120.0,767.0,976.0,53.0,1100.0,346.0,906.0,335.0,872.0,623.0,893.0,48.0,590.0,37.0,712.0,5.0,1335.0,128.0,806.0,336.0
b1446,3299.0,505.0,3286.0,1239.0,5102.0,1043.0,3354.0,302.0,2902.0,1284.0,4930.0,271.0,10011.0,2947.0,6283.0,1173.0,4331.0,2031.0,5670.0,187.0,1780.0,57.0,4150.0,22.0,5396.0,468.0,3606.0,1669.0
b3013,247.0,22.0,328.0,31.0,141.0,24.0,374.0,7.0,225.0,85.0,115.0,3.0,122.0,41.0,103.0,24.0,124.0,51.0,154.0,19.0,139.0,12.0,84.0,4.0,100.0,3.0,63.0,13.0
b3911,2370.0,771.0,3108.0,964.0,3021.0,729.0,3739.0,306.0,3176.0,1065.0,2799.0,130.0,2441.0,850.0,1538.0,392.0,2266.0,1601.0,2839.0,111.0,1841.0,72.0,2043.0,6.0,5051.0,192.0,1735.0,479.0
b4052,2316.0,674.0,3480.0,1883.0,4506.0,1185.0,2670.0,403.0,3717.0,2533.0,1721.0,306.0,2273.0,1276.0,2238.0,1727.0,2798.0,3129.0,1545.0,176.0,1809.0,186.0,1849.0,10.0,1934.0,599.0,1723.0,885.0
b2913,11729.0,323.0,17657.0,452.0,13855.0,334.0,19006.0,181.0,17283.0,1369.0,15269.0,155.0,13336.0,1456.0,10494.0,441.0,12840.0,754.0,8988.0,32.0,17111.0,56.0,10076.0,9.0,7298.0,194.0,12494.0,1301.0
b4329,1299.0,19.0,1079.0,89.0,463.0,30.0,284.0,10.0,914.0,94.0,818.0,16.0,1271.0,77.0,578.0,42.0,505.0,76.0,422.0,11.0,151.0,6.0,409.0,1.0,80.0,13.0,289.0,41.0
b3429,5796.0,86.0,7090.0,212.0,7964.0,319.0,7358.0,97.0,7115.0,176.0,7441.0,34.0,6312.0,465.0,5774.0,181.0,5406.0,352.0,7403.0,25.0,4869.0,17.0,4971.0,3.0,2647.0,34.0,3713.0,271.0
b3236,64329.0,432.0,70267.0,2437.0,59173.0,2037.0,44104.0,421.0,64308.0,3816.0,43451.0,713.0,44606.0,5170.0,58626.0,3015.0,34309.0,2325.0,47685.0,201.0,67208.0,209.0,28525.0,22.0,27586.0,984.0,26361.0,2037.0
b1076,166.0,7.0,6200.0,1098.0,228.0,33.0,384.0,2537.0,139.0,18475.0,655.0,156.0,2830.0,740.0,149.0,35.0,198.0,132.0,280.0,17.0,194.0,18.0,87.0,6.0,207.0,25.0,106.0,190.0
b1125,115.0,169.0,183.0,433.0,462.0,151.0,65.0,21.0,333.0,541.0,892.0,161.0,249.0,348.0,281.0,187.0,197.0,809.0,173.0,76.0,122.0,28.0,171.0,2.0,215.0,67.0,126.0,331.0
b2094,93.0,1.0,241.0,1.0,63.0,2.0,137.0,0.0,63.0,2.0,15.0,0.0,10.0,3.0,6.0,1.0,6.0,3.0,20.0,3.0,35.0,1.0,54.0,1.0,13.0,0.0,19.0,2.0
b1593,3112.0,22.0,2911.0,61.0,1988.0,129.0,1405.0,17.0,1194.0,146.0,1265.0,19.0,1595.0,177.0,607.0,75.0,1009.0,231.0,980.0,16.0,1106.0,23.0,1300.0,0.0,692.0,37.0,1396.0,139.0
b0893,26878.0,2520.0,31734.0,4545.0,43251.0,4408.0,28355.0,1079.0,30206.0,11861.0,40849.0,1935.0,37841.0,13069.0,58245.0,11323.0,33056.0,19789.0,36211.0,962.0,15671.0,394.0,27759.0,80.0,20233.0,2148.0,33434.0,6807.0
b2845,337.0,908.0,454.0,1838.0,446.0,538.0,554.0,306.0,553.0,2649.0,258.0,94.0,295.0,464.0,261.0,670.0,201.0,2116.0,205.0,104.0,135.0,138.0,332.0,6.0,374.0,213.0,124.0,351.0
b1844,1731.0,84.0,2038.0,144.0,1384.0,107.0,2037.0,30.0,1653.0,246.0,1356.0,44.0,1866.0,255.0,950.0,144.0,1214.0,324.0,1773.0,22.0,873.0,14.0,843.0,1.0,2065.0,51.0,1188.0,219.0
b3163,9716.0,8417.0,17713.0,16720.0,19081.0,11982.0,18544.0,4832.0,16733.0,17342.0,14147.0,2498.0,15027.0,13978.0,13854.0,16680.0,14088.0,34252.0,15628.0,2129.0,6904.0,1353.0,16189.0,88.0,8598.0,4716.0,14744.0,8354.0
b3535,88.0,7.0,183.0,28.0,395.0,22.0,191.0,5.0,146.0,174.0,323.0,23.0,309.0,118.0,382.0,63.0,323.0,147.0,379.0,6.0,159.0,10.0,362.0,2.0,252.0,28.0,226.0,72.0
b1651,1731.0,1167.0,5358.0,3867.0,3955.0,1759.0,4861.0,1432.0,4593.0,4949.0,4005.0,883.0,975.0,691.0,4039.0,2514.0,4615.0,7998.0,3608.0,381.0,1863.0,179.0,3371.0,34.0,4320.0,2722.0,3460.0,2391.0
b0770,28.0,0.0,35.0,0.0,35.0,1.0,41.0,1.0,19.0,1.0,20.0,0.0,20.0,9.0,10.0,1.0,11.0,4.0,12.0,10.0,13.0,3.0,21.0,0.0,7.0,2.0,7.0,0.0
b3671,5120.0,71.0,16570.0,86.0,12528.0,110.0,20334.0,71.0,3463.0,101.0,36586.0,30.0,7979.0,593.0,3423.0,226.0,17197.0,363.0,5348.0,31.0,18232.0,22.0,11201.0,7.0,6798.0,52.0,21545.0,147.0
b4115,61.0,0.0,103.0,16.0,62.0,11.0,133.0,2.0,71.0,149.0,51.0,1.0,43.0,9.0,47.0,14.0,47.0,31.0,35.0,6.0,38.0,1.0,40.0,1.0,58.0,6.0,26.0,4.0
b0707,208.0,15.0,758.0,14.0,315.0,59.0,1053.0,17.0,278.0,16.0,418.0,17.0,881.0,87.0,365.0,38.0,451.0,101.0,540.0,6.0,200.0,2.0,405.0,0.0,174.0,14.0,85.0,34.0
b2025,1261.0,188.0,1164.0,211.0,1154.0,153.0,653.0,66.0,1510.0,406.0,1211.0,37.0,1938.0,602.0,1756.0,251.0,1958.0,793.0,2345.0,36.0,1003.0,14.0,1234.0,0.0,3470.0,48.0,1540.0,576.0
b0059,1706.0,2175.0,3191.0,6451.0,4484.0,3747.0,3748.0,1838.0,2919.0,5520.0,3151.0,1277.0,2094.0,2595.0,1621.0,4444.0,2069.0,14190.0,1442.0,694.0,1125.0,536.0,1205.0,34.0,1096.0,1444.0,1207.0,3929.0
b4044,491.0,251.0,884.0,424.0,1615.0,338.0,570.0,74.0,1043.0,536.0,630.0,129.0,501.0,277.0,614.0,568.0,565.0,1019.0,496.0,60.0,600.0,60.0,682.0,6.0,956.0,181.0,803.0,440.0
b3105,845.0,195.0,1696.0,358.0,1200.0,369.0,1420.0,118.0,1046.0,494.0,875.0,113.0,987.0,531.0,900.0,484.0,752.0,833.0,757.0,72.0,560.0,53.0,819.0,9.0,1013.0,176.0,924.0,450.0
b0111,672.0,47.0,495.0,23.0,1082.0,77.0,1313.0,23.0,1144.0,140.0,890.0,13.0,602.0,64.0,469.0,26.0,810.0,197.0,937.0,9.0,547.0,7.0,860.0,0.0,863.0,12.0,833.0,72.0
b1759,372.0,20.0,487.0,57.0,481.0,52.0,723.0,18.0,322.0,111.0,565.0,25.0,201.0,70.0,283.0,46.0,172.0,86.0,355.0,5.0,234.0,16.0,261.0,0.0,296.0,14.0,240.0,79.0
b0763,2650.0,296.0,2216.0,532.0,3155.0,547.0,2055.0,87.0,1444.0,831.0,1461.0,91.0,4009.0,1084.0,2363.0,529.0,1876.0,1347.0,1978.0,81.0,1938.0,80.0,1680.0,3.0,2314.0,184.0,1572.0,657.0
b2585,3058.0,760.0,8237.0,2443.0,6988.0,1388.0,7906.0,691.0,5514.0,3428.0,3467.0,398.0,2400.0,1857.0,2686.0,2014.0,2087.0,4351.0,2082.0,231.0,1625.0,134.0,2460.0,18.0,3061.0,776.0,2138.0,1544.0
b4240,453.0,9.0,203.0,29.0,164.0,23.0,200.0,9.0,116.0,21.0,81.0,1.0,183.0,25.0,474.0,29.0,133.0,33.0,77.0,13.0,499.0,9.0,173.0,4.0,81.0,4.0,84.0,27.0
b2111,133.0,5.0,44.0,2.0,75.0,4.0,58.0,5.0,54.0,13.0,94.0,0.0,214.0,3.0,119.0,0.0,75.0,5.0,168.0,0.0,47.0,3.0,57.0,0.0,53.0,2.0,49.0,4.0
b1746,83.0,4.0,85.0,7.0,73.0,14.0,98.0,1.0,78.0,7.0,26.0,2.0,80.0,4.0,45.0,5.0,53.0,16.0,155.0,3.0,52.0,1.0,54.0,0.0,59.0,5.0,40.0,12.0
b3850,1017.0,273.0,1502.0,401.0,1612.0,290.0,1458.0,74.0,1874.0,1076.0,1608.0,107.0,1308.0,598.0,1345.0,499.0,1011.0,746.0,1351.0,65.0,1094.0,57.0,892.0,6.0,1564.0,166.0,986.0,473.0
b3290,1018.0,395.0,1408.0,996.0,1253.0,480.0,1504.0,248.0,1444.0,2070.0,1117.0,130.0,1467.0,1122.0,1255.0,908.0,1259.0,1395.0,1139.0,102.0,1262.0,104.0,816.0,8.0,963.0,199.0,650.0,643.0
b2298,169.0,45.0,272.0,50.0,124.0,22.0,127.0,32.0,119.0,45.0,72.0,4.0,202.0,18.0,65.0,24.0,45.0,118.0,48.0,14.0,29.0,17.0,49.0,2.0,67.0,14.0,62.0,12.0
b0144,531.0,614.0,706.0,582.0,851.0,834.0,903.0,139.0,409.0,641.0,757.0,132.0,463.0,505.0,664.0,919.0,429.0,1233.0,635.0,83.0,314.0,45.0,487.0,7.0,580.0,210.0,397.0,494.0
b1781,408.0,105.0,868.0,253.0,571.0,89.0,987.0,86.0,603.0,279.0,390.0,45.0,569.0,210.0,373.0,198.0,504.0,414.0,379.0,27.0,586.0,17.0,488.0,1.0,719.0,41.0,373.0,129.0
b4544,104.0,2.0,123.0,2.0,98.0,4.0,55.0,0.0,71.0,12.0,101.0,0.0,157.0,9.0,130.0,9.0,195.0,21.0,125.0,2.0,90.0,4.0,148.0,2.0,76.0,2.0,61.0,4.0
b3057,706.0,134.0,1469.0,431.0,1088.0,121.0,1254.0,70.0,1155.0,705.0,740.0,96.0,790.0,400.0,735.0,293.0,477.0,527.0,627.0,30.0,476.0,35.0,605.0,3.0,1157.0,79.0,559.0,307.0
b2241,350.0,6.0,958.0,21.0,71.0,75.0,281.0,3.0,1175.0,8.0,241.0,2.0,99.0,25.0,35.0,7.0,761.0,49.0,226.0,6.0,470.0,0.0,747.0,1.0,58.0,13.0,373.0,9.0
b3918,466.0,239.0,686.0,709.0,715.0,305.0,650.0,242.0,439.0,855.0,286.0,84.0,308.0,290.0,255.0,359.0,166.0,1076.0,190.0,64.0,206.0,63.0,211.0,3.0,396.0,183.0,214.0,292.0
b1342,2012.0,131.0,2930.0,249.0,2780.0,219.0,992.0,19.0,2221.0,333.0,1739.0,52.0,937.0,195.0,1573.0,255.0,1686.0,600.0,2510.0,31.0,1403.0,26.0,60.0,1.0,1614.0,128.0,1075.0,292.0
b2398,956.0,87.0,1105.0,106.0,925.0,186.0,1037.0,55.0,1152.0,351.0,1335.0,42.0,919.0,253.0,1596.0,233.0,1213.0,364.0,1437.0,24.0,1060.0,21.0,1351.0,4.0,1237.0,88.0,1221.0,189.0
b0197,34611.0,1607.0,48447.0,3251.0,36496.0,1429.0,26246.0,365.0,89242.0,18964.0,81171.0,470.0,90369.0,2255.0,50213.0,829.0,62980.0,2381.0,87882.0,106.0,29466.0,101.0,24129.0,9.0,6657.0,584.0,25088.0,2886.0
b2289,8929.0,874.0,4506.0,875.0,5020.0,663.0,4972.0,331.0,4276.0,1098.0,4182.0,505.0,2865.0,1176.0,2140.0,856.0,3820.0,2264.0,3073.0,190.0,3572.0,117.0,2955.0,17.0,2970.0,227.0,2261.0,644.0
b2729,665.0,35.0,753.0,53.0,596.0,91.0,473.0,11.0,406.0,96.0,1556.0,9.0,540.0,56.0,169.0,42.0,313.0,128.0,322.0,7.0,135.0,7.0,362.0,0.0,245.0,19.0,1005.0,59.0
b3996,542.0,86.0,897.0,219.0,1483.0,173.0,1030.0,73.0,707.0,394.0,1295.0,49.0,1340.0,396.0,1186.0,297.0,879.0,477.0,1294.0,36.0,499.0,31.0,610.0,0.0,1075.0,78.0,628.0,309.0
b3170,1144.0,1402.0,1954.0,3102.0,4421.0,2182.0,1837.0,910.0,1579.0,4310.0,2760.0,632.0,2006.0,3210.0,1674.0,2915.0,1500.0,6350.0,1549.0,375.0,767.0,275.0,1424.0,19.0,2134.0,838.0,1836.0,2460.0
b2533,3021.0,3127.0,4031.0,8698.0,3535.0,5445.0,2442.0,1805.0,1244.0,6570.0,1817.0,2329.0,1317.0,5870.0,1223.0,4786.0,854.0,12998.0,917.0,995.0,804.0,595.0,1273.0,66.0,1258.0,2913.0,1379.0,7740.0
b1105,3782.0,206.0,4027.0,561.0,2502.0,349.0,3855.0,198.0,2858.0,443.0,2552.0,96.0,3251.0,470.0,2399.0,445.0,1915.0,901.0,2397.0,70.0,1137.0,32.0,1377.0,1.0,1455.0,162.0,1207.0,308.0
b1929,454.0,94.0,484.0,204.0,582.0,176.0,394.0,36.0,480.0,222.0,402.0,50.0,479.0,358.0,276.0,160.0,790.0,1292.0,249.0,45.0,68.0,8.0,283.0,5.0,285.0,159.0,279.0,258.0
b2722,20.0,1.0,130.0,11.0,46.0,3.0,34.0,0.0,60.0,57.0,617.0,2.0,99.0,4.0,39.0,7.0,79.0,9.0,66.0,5.0,28.0,4.0,79.0,1.0,16.0,5.0,244.0,3.0
b0375,8.0,0.0,66.0,3.0,34.0,3.0,46.0,1.0,49.0,6.0,23.0,0.0,20.0,1.0,13.0,1.0,20.0,7.0,16.0,2.0,2.0,1.0,13.0,1.0,27.0,0.0,10.0,1.0
b2712,400.0,24.0,1432.0,154.0,440.0,40.0,271.0,8.0,948.0,150.0,764.0,11.0,353.0,39.0,206.0,42.0,180.0,98.0,198.0,12.0,245.0,10.0,229.0,0.0,157.0,23.0,586.0,59.0
b2295,1434.0,128.0,1685.0,221.0,1405.0,160.0,2411.0,60.0,1147.0,222.0,885.0,58.0,1584.0,258.0,940.0,217.0,846.0,379.0,1267.0,22.0,575.0,17.0,953.0,2.0,1586.0,95.0,877.0,245.0
b1637,4411.0,1978.0,8908.0,4784.0,8730.0,1951.0,8972.0,997.0,8037.0,7266.0,7245.0,541.0,4808.0,3333.0,4957.0,2387.0,4480.0,6401.0,3231.0,339.0,3521.0,292.0,3804.0,35.0,7282.0,724.0,4496.0,3334.0
b2872,114.0,17.0,200.0,41.0,258.0,41.0,178.0,6.0,191.0,44.0,193.0,5.0,228.0,33.0,178.0,33.0,286.0,46.0,194.0,18.0,129.0,12.0,215.0,2.0,157.0,5.0,123.0,25.0
b0171,2516.0,2131.0,2966.0,5401.0,2961.0,2187.0,2989.0,1351.0,3425.0,7880.0,3015.0,497.0,3402.0,1848.0,2404.0,2991.0,2761.0,9165.0,1939.0,312.0,1423.0,272.0,1779.0,15.0,1665.0,625.0,1984.0,2535.0
b1197,763.0,5.0,2782.0,59.0,717.0,49.0,2940.0,24.0,1138.0,67.0,1238.0,12.0,1027.0,48.0,1069.0,25.0,959.0,72.0,1424.0,17.0,1001.0,5.0,837.0,6.0,931.0,15.0,191.0,39.0
b2009,1734.0,255.0,2723.0,274.0,1645.0,460.0,2364.0,20.0,1226.0,475.0,676.0,11.0,1713.0,117.0,1367.0,288.0,1185.0,179.0,2082.0,32.0,862.0,26.0,1018.0,2.0,1541.0,66.0,599.0,76.0
b2177,1504.0,132.0,2577.0,243.0,1632.0,243.0,1266.0,44.0,1726.0,385.0,1556.0,65.0,2088.0,417.0,1246.0,300.0,1358.0,475.0,1434.0,45.0,1022.0,46.0,1337.0,6.0,3855.0,103.0,1060.0,281.0
b2822,1755.0,372.0,2703.0,974.0,3320.0,777.0,2550.0,200.0,3087.0,1723.0,2950.0,237.0,2924.0,842.0,2306.0,811.0,2913.0,1941.0,2986.0,112.0,1631.0,100.0,2064.0,12.0,3979.0,319.0,2390.0,768.0
b2287,5059.0,1047.0,5752.0,3441.0,7998.0,1693.0,6580.0,488.0,8630.0,9981.0,4540.0,378.0,13594.0,2390.0,7168.0,4385.0,3762.0,4090.0,7115.0,334.0,1702.0,97.0,3337.0,16.0,11669.0,851.0,3555.0,2403.0
b1601,178.0,12.0,282.0,18.0,166.0,29.0,309.0,3.0,95.0,6.0,114.0,0.0,145.0,21.0,97.0,16.0,133.0,22.0,128.0,4.0,105.0,0.0,146.0,0.0,323.0,3.0,113.0,19.0
b0158,403.0,230.0,895.0,411.0,818.0,219.0,827.0,67.0,728.0,636.0,601.0,79.0,474.0,230.0,507.0,377.0,394.0,578.0,423.0,43.0,224.0,26.0,436.0,5.0,866.0,99.0,406.0,239.0
b3347,10313.0,12071.0,16312.0,12879.0,21362.0,10463.0,21843.0,3102.0,18727.0,23844.0,19866.0,3541.0,18903.0,13993.0,22777.0,17074.0,14093.0,24605.0,17954.0,1728.0,18206.0,1614.0,12719.0,179.0,49134.0,5709.0,16167.0,9786.0
b3059,296.0,35.0,617.0,73.0,426.0,85.0,526.0,20.0,402.0,109.0,326.0,15.0,268.0,62.0,276.0,75.0,206.0,109.0,356.0,8.0,178.0,10.0,244.0,0.0,322.0,32.0,406.0,109.0
b4192,560.0,21.0,184.0,23.0,318.0,105.0,218.0,16.0,346.0,99.0,253.0,12.0,538.0,175.0,382.0,120.0,278.0,110.0,527.0,23.0,1126.0,10.0,538.0,1.0,255.0,17.0,670.0,200.0
b1828,162.0,88.0,462.0,167.0,339.0,254.0,433.0,22.0,253.0,393.0,282.0,23.0,329.0,92.0,96.0,125.0,153.0,158.0,157.0,20.0,80.0,13.0,82.0,1.0,911.0,94.0,218.0,69.0
b4260,8262.0,1271.0,10536.0,2959.0,10401.0,1756.0,11225.0,623.0,7918.0,3325.0,9521.0,568.0,8776.0,2534.0,5741.0,2376.0,7908.0,6207.0,7347.0,443.0,2886.0,214.0,4821.0,33.0,5602.0,769.0,4930.0,2136.0
b2423,32.0,2.0,129.0,18.0,75.0,34.0,116.0,8.0,127.0,44.0,46.0,1.0,67.0,17.0,52.0,11.0,61.0,35.0,50.0,1.0,29.0,1.0,60.0,1.0,134.0,15.0,64.0,16.0
b0088,2111.0,435.0,3220.0,995.0,1649.0,277.0,2311.0,285.0,2638.0,1112.0,1996.0,123.0,2150.0,464.0,1700.0,550.0,1644.0,1050.0,2276.0,65.0,1768.0,72.0,1881.0,1.0,1793.0,154.0,1384.0,472.0
b3225,1502.0,21.0,109236.0,42.0,74754.0,915.0,63105.0,31.0,116865.0,45.0,55273.0,26.0,32668.0,1291.0,138691.0,583.0,57485.0,702.0,66770.0,122.0,69483.0,15.0,106890.0,1.0,706.0,163.0,64982.0,648.0
b0356,660.0,153.0,1066.0,346.0,726.0,218.0,910.0,70.0,451.0,190.0,642.0,33.0,921.0,178.0,687.0,233.0,556.0,759.0,736.0,30.0,216.0,13.0,416.0,6.0,505.0,107.0,403.0,200.0
b4024,5313.0,168.0,10270.0,448.0,15034.0,636.0,6821.0,116.0,6243.0,1103.0,10453.0,69.0,7594.0,770.0,7547.0,521.0,10578.0,1009.0,7243.0,47.0,3234.0,31.0,7088.0,11.0,2655.0,144.0,8524.0,408.0
b1644,1001.0,83.0,352.0,65.0,679.0,117.0,1152.0,78.0,204.0,121.0,508.0,52.0,367.0,220.0,464.0,417.0,254.0,381.0,580.0,31.0,314.0,17.0,409.0,5.0,742.0,64.0,260.0,113.0
b0081,5574.0,1288.0,7284.0,2853.0,5517.0,1598.0,6944.0,927.0,5488.0,3689.0,4990.0,1192.0,4973.0,2112.0,4385.0,2881.0,3966.0,6293.0,5294.0,517.0,2976.0,323.0,3691.0,23.0,6996.0,1721.0,4531.0,2320.0
b0862,2198.0,191.0,2028.0,559.0,2387.0,159.0,1758.0,74.0,2186.0,953.0,1554.0,126.0,1604.0,211.0,2044.0,167.0,1459.0,833.0,820.0,27.0,669.0,23.0,983.0,2.0,1283.0,131.0,770.0,471.0
b3705,3156.0,5165.0,5620.0,12322.0,16126.0,7837.0,6718.0,3044.0,6928.0,11201.0,7341.0,2084.0,6808.0,8896.0,6906.0,13158.0,3987.0,23127.0,2943.0,1235.0,4202.0,1129.0,3853.0,74.0,7418.0,2350.0,5172.0,9062.0
b0928,16776.0,1284.0,14623.0,2321.0,22643.0,2220.0,12009.0,631.0,14437.0,3505.0,23516.0,663.0,17568.0,5966.0,21951.0,2121.0,20349.0,4853.0,19750.0,237.0,23737.0,181.0,15669.0,31.0,15697.0,991.0,19330.0,3716.0
b1002,12613.0,28.0,14275.0,91.0,3117.0,191.0,8212.0,31.0,12764.0,119.0,2076.0,18.0,2323.0,299.0,2363.0,42.0,1753.0,146.0,3288.0,11.0,1981.0,1.0,2264.0,1.0,707.0,33.0,1372.0,92.0
b1292,213.0,83.0,271.0,127.0,230.0,142.0,220.0,32.0,189.0,130.0,363.0,20.0,338.0,58.0,323.0,125.0,301.0,264.0,369.0,17.0,200.0,14.0,224.0,0.0,422.0,25.0,235.0,142.0
b3931,9423.0,1707.0,7040.0,2828.0,10125.0,4114.0,6697.0,845.0,9019.0,3103.0,7929.0,709.0,9365.0,7074.0,9455.0,4355.0,7531.0,7634.0,6002.0,412.0,2840.0,132.0,4692.0,30.0,23589.0,885.0,3709.0,3203.0
b2202,1484.0,37.0,1186.0,137.0,1458.0,89.0,749.0,34.0,895.0,374.0,1684.0,28.0,2414.0,137.0,1134.0,137.0,662.0,185.0,886.0,11.0,366.0,19.0,440.0,0.0,3034.0,28.0,464.0,128.0
b1068,612.0,24.0,1049.0,101.0,1226.0,61.0,1827.0,22.0,1506.0,164.0,1275.0,23.0,800.0,94.0,735.0,80.0,292.0,62.0,1304.0,12.0,573.0,10.0,469.0,0.0,658.0,16.0,681.0,108.0
