,regulator,regulated_name,regulated_bnum,regulator_function,conformation
3163,narL,ynfE,b1587,repressor,NarL-Phosphorylated
3164,narL,fdnG,b1474,activator,NarL-Phosphorylated
3165,narL,fdnI,b1476,activator,NarL-Phosphorylated
3166,narL,hybB,b2995,repressor,NarL-Phosphorylated
3167,narL,ccmG,b2195,repressor,NarL-Phosphorylated
3168,narL,ccmC,b2199,repressor,NarL-Phosphorylated
3169,narL,napB,b2203,repressor,NarL-Phosphorylated
3170,narL,nuoM,b2277,activator,NarL-Phosphorylated
3171,narL,ubiC,b4039,repressor,NarL-Phosphorylated
3172,narL,nrfA,b4070,activator,NarL-Phosphorylated
3173,narL,nrfD,b4073,activator,NarL-Phosphorylated
3174,narL,dcuS,b4125,repressor,NarL-Phosphorylated
3175,narL,nirD,b3366,activator,NarL-Phosphorylated
3176,narL,nirC,b3367,activator,NarL-Phosphorylated
3177,narL,cysG,b3368,activator,NarL-Phosphorylated
3178,narL,hyaB,b0973,repressor,NarL-Phosphorylated
3179,narL,hyaF,b0977,repressor,NarL-Phosphorylated
3180,narL,hybF,b2991,repressor,NarL-Phosphorylated
3181,narL,nrfB,b4071,activator,NarL-Phosphorylated
3182,narL,nrfE,b4074,repressor,NarL-Phosphorylated
3183,narL,nrfF,b4075,repressor,NarL-Phosphorylated
3184,narL,nrfG,b4076,dual,NarL-Phosphorylated
3185,narL,frdB,b4153,repressor,NarL-Phosphorylated
3186,narL,narI,b1227,activator,NarL-Phosphorylated
3187,narL,moeB,b0826,activator,NarL-Phosphorylated
3188,narP,norV,b2710,repressor,NarP-Phosphorylated
3189,narP,fdnH,b1475,repressor,NarP-Phosphorylated
3190,narP,nrfD,b4073,activator,NarP-Phosphorylated
3191,narP,ydeP,b1501,repressor,NarP-Phosphorylated
3192,narP,hyaB,b0973,repressor,NarP-Phosphorylated
3193,narP,hyaC,b0974,repressor,NarP-Phosphorylated
3194,narP,hyaF,b0977,repressor,NarP-Phosphorylated
3195,narP,ccmA,b2201,activator,NarP-Phosphorylated
3196,narP,napH,b2204,activator,NarP-Phosphorylated
3197,narP,ccmF,b2196,repressor,NarP-Phosphorylated
3198,narP,napA,b2206,repressor,NarP-Phosphorylated
3199,narP,napF,b2208,repressor,NarP-Phosphorylated
3200,narP,fdnI,b1476,repressor,NarP-Phosphorylated
3201,narP,nrfG,b4076,activator,NarP-Phosphorylated
3202,narP,hcr,b0872,activator,NarP-Phosphorylated
3203,narP,napH,b2204,repressor,NarP-Phosphorylated
3204,narP,ccmH,b2194,activator,NarP-Phosphorylated
3205,narP,napG,b2205,activator,NarP-Phosphorylated
3206,narP,napA,b2206,activator,NarP-Phosphorylated
3207,narP,yoaG,b1796,activator,NarP-Phosphorylated
3208,narP,napC,b2202,activator,NarP-Phosphorylated
3209,narP,napF,b2208,activator,NarP-Phosphorylated
3210,narP,ccmA,b2201,repressor,NarP-Phosphorylated
3211,narP,ydhU,b1670,repressor,NarP-Phosphorylated
3212,narP,ydhV,b1673,repressor,NarP-Phosphorylated
3213,narP,ccmD,b2198,activator,NarP-Phosphorylated
3214,narP,ccmC,b2199,activator,NarP-Phosphorylated
3215,narP,hyaD,b0975,repressor,NarP-Phosphorylated
3216,narP,ccmE,b2197,activator,NarP-Phosphorylated
3217,narP,ccmB,b2200,activator,NarP-Phosphorylated
3218,narP,napB,b2203,activator,NarP-Phosphorylated
3219,narP,ccmG,b2195,repressor,NarP-Phosphorylated
3220,narP,hyaE,b0976,repressor,NarP-Phosphorylated
3221,narP,ccmF,b2196,activator,NarP-Phosphorylated
3222,narP,napD,b2207,activator,NarP-Phosphorylated
3223,narP,ccmC,b2199,repressor,NarP-Phosphorylated
3224,narP,napC,b2202,repressor,NarP-Phosphorylated
3225,narP,ydhT,b1669,repressor,NarP-Phosphorylated
3226,narP,ydhY,b1674,repressor,NarP-Phosphorylated
3227,narP,nrfB,b4071,activator,NarP-Phosphorylated
3228,narP,hcp,b0873,activator,NarP-Phosphorylated
3229,narP,nirD,b3366,activator,NarP-Phosphorylated
3230,narP,ccmG,b2195,activator,NarP-Phosphorylated
3231,narP,ccmD,b2198,repressor,NarP-Phosphorylated
3232,narP,yeaR,b1797,activator,NarP-Phosphorylated
3233,narP,ydhX,b1671,repressor,NarP-Phosphorylated
3234,narP,ccmE,b2197,repressor,NarP-Phosphorylated
3235,narP,ccmB,b2200,repressor,NarP-Phosphorylated
3236,narP,napB,b2203,repressor,NarP-Phosphorylated
3237,narP,napG,b2205,repressor,NarP-Phosphorylated
3238,narP,napD,b2207,repressor,NarP-Phosphorylated
3239,narP,ydhW,b1672,repressor,NarP-Phosphorylated
3240,narP,ytfE,b4209,activator,NarP-Phosphorylated
3241,narP,fdnG,b1474,repressor,NarP-Phosphorylated
3242,narP,nrfF,b4075,activator,NarP-Phosphorylated
3243,narP,hyaA,b0972,repressor,NarP-Phosphorylated
3244,narP,fdhF,b4079,activator,NarP-Phosphorylated
3245,narP,nrfA,b4070,activator,NarP-Phosphorylated
3246,narP,nrfC,b4072,activator,NarP-Phosphorylated
3247,narP,nirB,b3365,activator,NarP-Phosphorylated
3248,narP,norW,b2711,repressor,NarP-Phosphorylated
3249,narP,ccmH,b2194,repressor,NarP-Phosphorylated
3250,narP,nrfE,b4074,activator,NarP-Phosphorylated
3251,narP,nirC,b3367,activator,NarP-Phosphorylated
3252,narP,cysG,b3368,activator,NarP-Phosphorylated
3253,paaX,paaK,b1398,repressor,PaaX
3254,paaX,paaJ,b1397,repressor,PaaX
3255,paaX,paaH,b1395,repressor,PaaX
3256,paaX,paaD,b1391,repressor,PaaX
3257,paaX,paaX,b1399,repressor,PaaX
3258,paaX,paaY,b1400,repressor,PaaX
3259,paaX,paaZ,b1387,repressor,PaaX
3260,paaX,paaG,b1394,repressor,PaaX
3261,paaX,paaC,b1390,repressor,PaaX
3262,paaX,paaF,b1393,repressor,PaaX
3263,paaX,paaA,b1388,repressor,PaaX
3264,paaX,paaE,b1392,repressor,PaaX
3265,paaX,paaI,b1396,repressor,PaaX
3266,paaX,paaB,b1389,repressor,PaaX
3267,evgA,gadE,b3512,activator,EvgA-Phosphorylated
3268,evgA,yfdV,b2372,activator,EvgA-Phosphorylated
3269,evgA,ydeO,b1499,activator,EvgA-Phosphorylated
3270,evgA,evgS,b2370,activator,EvgA-Phosphorylated
3271,evgA,yegZ,ECK120003705,activator,EvgA-Phosphorylated
3272,evgA,frc,b2374,activator,EvgA-Phosphorylated
3273,evgA,safA,b1500,activator,EvgA-Phosphorylated
3274,evgA,yegR,b2085,activator,EvgA-Phosphorylated
3275,evgA,acrD,b2470,activator,EvgA-Phosphorylated
3276,evgA,ydeP,b1501,activator,EvgA-Phosphorylated
3277,evgA,yfdX,b2375,activator,EvgA-Phosphorylated
3278,evgA,mdtF,b3514,activator,EvgA-Phosphorylated
3279,evgA,emrY,b2367,activator,EvgA-Phosphorylated
3280,evgA,emrK,b2368,activator,EvgA-Phosphorylated
3281,evgA,evgA,b2369,activator,EvgA-Phosphorylated
3282,evgA,yfdE,b2371,activator,EvgA-Phosphorylated
3283,evgA,mdtE,b3513,activator,EvgA-Phosphorylated
3284,evgA,oxc,b2373,activator,EvgA-Phosphorylated
3285,mprA,acrA,b0463,repressor,MprA
3286,mprA,mprA,b2684,repressor,MprA
3287,mprA,acrB,b0462,repressor,MprA
3288,mprA,emrB,b2686,repressor,MprA
3289,mprA,emrA,b2685,repressor,MprA
3290,mprA,nmpC,b0553,repressor,MprA
3291,argR,lysO,b0874,repressor,ArgR-L-arginine
3292,argR,rpsO,b3165,repressor,ArgR-L-arginine
3293,argR,argB,b3959,repressor,ArgR-L-arginine
3294,argR,artI,b0863,repressor,ArgR-L-arginine
3295,argR,carB,b0033,repressor,ArgR-L-arginine
3296,argR,argH,b3960,repressor,ArgR-L-arginine
3297,argR,argF,b0273,repressor,ArgR-L-arginine
3298,argR,argI,b4254,repressor,ArgR-L-arginine
3299,argR,argR,b3237,repressor,ArgR-L-arginine
3300,argR,argG,b3172,repressor,ArgR-L-arginine
3301,argR,artM,b0861,repressor,ArgR-L-arginine
3302,argR,nusA,b3169,repressor,ArgR-L-arginine
3303,argR,hisM,b2307,repressor,ArgR-L-arginine
3304,argR,hisQ,b2308,repressor,ArgR-L-arginine
3305,argR,hisJ,b2309,repressor,ArgR-L-arginine
3306,argR,astA,b1747,activator,ArgR-L-arginine
3307,argR,astC,b1748,activator,ArgR-L-arginine
3308,argR,argD,b3359,repressor,ArgR-L-arginine
3309,argR,gltB,b3212,repressor,ArgR-L-arginine
3310,argR,truB,b3166,repressor,ArgR-L-arginine
3311,argR,metY,b3171,repressor,ArgR-L-arginine
3312,argR,astD,b1746,activator,ArgR-L-arginine
3313,argR,gltF,b3214,repressor,ArgR-L-arginine
3314,argR,argA,b2818,repressor,ArgR-L-arginine
3315,argR,argC,b3958,repressor,ArgR-L-arginine
3316,argR,artP,b0864,repressor,ArgR-L-arginine
3317,argR,pnp,b3164,repressor,ArgR-L-arginine
3318,argR,rbfA,b3167,repressor,ArgR-L-arginine
3319,argR,infB,b3168,repressor,ArgR-L-arginine
3320,argR,rimP,b3170,repressor,ArgR-L-arginine
3321,argR,hisP,b2306,repressor,ArgR-L-arginine
3322,argR,carA,b0032,repressor,ArgR-L-arginine
3323,argR,gltD,b3213,repressor,ArgR-L-arginine
3324,argR,argE,b3957,repressor,ArgR-L-arginine
3325,argR,astB,b1745,activator,ArgR-L-arginine
3326,argR,artJ,b0860,repressor,ArgR-L-arginine
3327,argR,artQ,b0862,repressor,ArgR-L-arginine
3328,argR,astE,b1744,activator,ArgR-L-arginine
3329,envY,ompC,b2215,activator,EnvY
3330,envY,ompF,b0929,activator,EnvY
3331,fadR,accD,b2316,activator,FadR
3332,fadR,sroD,ECK120002644,repressor,FadR
3333,fadR,fabA,b0954,activator,FadR
3334,fadR,accC,b3256,activator,FadR
3335,fadR,fabI,b1288,activator,FadR
3336,fadR,fadA,b3845,repressor,FadR
3337,fadR,fadD,b1805,repressor,FadR
3338,fadR,fabH,b1091,activator,FadR
3339,fadR,fabD,b1092,activator,FadR
3340,fadR,fadM,b0443,repressor,FadR
3341,fadR,fadJ,b2341,repressor,FadR
3342,fadR,fabG,b1093,activator,FadR
3343,fadR,fadR,b1187,activator,FadR-acyl-CoA
3344,fadR,fabB,b2323,activator,FadR
3345,fadR,fadI,b2342,repressor,FadR
3346,fadR,accA,b0185,activator,FadR
3347,fadR,accB,b3255,activator,FadR
3348,fadR,fadH,b3081,repressor,FadR
3349,fadR,iclR,b4018,activator,FadR
3350,fadR,fadE,b0221,repressor,FadR
3351,fadR,fadB,b3846,repressor,FadR
3352,fadR,uspA,b3495,repressor,FadR
3353,fadR,fadL,b2344,repressor,FadR
3354,sdiA,ftsZ,b0095,repressor,SdiA
3355,sdiA,gadW,b3515,activator,SdiA
3356,sdiA,ydiV,b1707,activator,SdiA
3357,sdiA,ftsQ,b0093,activator,SdiA
3358,sdiA,ftsQ,b0093,repressor,SdiA
3359,sdiA,ftsA,b0094,repressor,SdiA
3360,hupA,tyrP,b1907,repressor,HU
3361,hupA,galE,b0759,repressor,HU
3362,hupA,mtr,b3161,repressor,HU
3363,hupA,pgm,b0688,repressor,HU
3364,hupA,galT,b0758,repressor,HU
3365,hupA,micF,ECK120002505,activator,HU
3366,hupA,seqA,b0687,repressor,HU
3367,hupA,galK,b0757,repressor,HU
3368,hupA,galM,b0756,repressor,HU
3369,hupB,galK,b0757,repressor,HU
3370,hupB,tyrP,b1907,repressor,HU
3371,hupB,mtr,b3161,repressor,HU
3372,hupB,galT,b0758,repressor,HU
3373,hupB,micF,ECK120002505,activator,HU
3374,hupB,galE,b0759,repressor,HU
3375,hupB,galM,b0756,repressor,HU
3376,hupB,seqA,b0687,repressor,HU
3377,hupB,pgm,b0688,repressor,HU
3378,iclR,aceA,b4015,repressor,IclR-pyruvate
3379,iclR,aceK,b4016,repressor,IclR-pyruvate
3380,iclR,aceB,b4014,repressor,IclR-pyruvate
3381,iclR,iclR,b4018,repressor,IclR-pyruvate
3382,dnaA,rpoH,b3461,repressor,DnaA-ATP
3383,dnaA,guaB,b2508,repressor,DnaA-ATP
3384,dnaA,recF,b3700,dual,DnaA-ATP
3385,dnaA,nrdA,b2234,activator,DnaA-ATP
3386,dnaA,polA,b3863,activator,DnaA-ATP
3387,dnaA,aldA,b1415,repressor,DnaA-ATP
3388,dnaA,dnaA,b3702,dual,DnaA-ATP
3389,dnaA,dnaN,b3701,dual,DnaA-ATP
3390,dnaA,yjeV,ECK120048854,repressor,DnaA-ATP
3391,dnaA,dnaA,b3702,repressor,DnaA-ATP
3392,dnaA,guaA,b2507,repressor,DnaA-ATP
3393,dnaA,yfaE,b2236,activator,DnaA-ATP
3394,dnaA,nrdB,b2235,repressor,DnaA-ATP
3395,dnaA,recF,b3700,repressor,DnaA-ATP
3396,dnaA,dnaN,b3701,repressor,DnaA-ATP
3397,dnaA,nrdB,b2235,activator,DnaA-ATP
3398,dnaA,nrdA,b2234,repressor,DnaA-ATP
3399,dnaA,yfaE,b2236,repressor,DnaA-ATP
3400,nagC,chbB,b1738,repressor,NagC
3401,nagC,ydeP,b1501,repressor,NagC
3402,nagC,feoB,b3409,unknown,NagC
3403,nagC,nagC,b0676,repressor,NagC
3404,nagC,creB,b4398,repressor,NagC
3405,nagC,ydeN,b1498,repressor,NagC
3406,nagC,fimB,b4312,activator,NagC
3407,nagC,manZ,b1819,repressor,NagC
3408,nagC,nanS,b4309,repressor,NagC
3409,nagC,chbA,b1736,repressor,NagC
3410,nagC,creA,b4397,repressor,NagC
3411,nagC,creD,b4400,repressor,NagC
3412,nagC,chbR,b1735,repressor,NagC
3413,nagC,creC,b4399,repressor,NagC
3414,nagC,nanC,b4311,repressor,NagC
3415,nagC,umpH,b0675,repressor,NagC
3416,nagC,chbG,b1733,repressor,NagC
3417,nagC,crr,b2417,repressor,NagC
3418,nagC,ybfN,b0682,repressor,NagC
3419,nagC,nagE,b0679,repressor,NagC
3420,nagC,feoC,b3410,unknown,NagC
3421,nagC,glmS,b3729,activator,NagC
3422,nagC,ydeM,b1497,repressor,NagC
3423,nagC,ptsH,b2415,repressor,NagC
3424,nagC,glmU,b3730,repressor,NagC
3425,nagC,chbF,b1734,repressor,NagC
3426,nagC,nanM,b4310,repressor,NagC
3427,nagC,dinI,b1061,repressor,NagC
3428,nagC,manY,b1818,repressor,NagC
3429,nagC,chbC,b1737,repressor,NagC
3430,nagC,manX,b1817,repressor,NagC
3431,nagC,nagA,b0677,repressor,NagC
3432,nagC,nagB,b0678,repressor,NagC
3433,nagC,glmU,b3730,activator,NagC
3434,nagC,ptsI,b2416,repressor,NagC
3435,nagC,glmS,b3729,repressor,NagC
3436,nagC,chiP,b0681,repressor,NagC
3437,nagC,galP,b2943,repressor,NagC
3438,nagC,feoA,b3408,unknown,NagC
3439,norR,norW,b2711,activator,NorR
3440,norR,norR,b2709,repressor,NorR
3441,norR,norV,b2710,activator,NorR
3442,cusR,cusR,b0571,activator,CusR-P<SUP>asp</SUP>
3443,cusR,cusC,b0572,activator,CusR-P<SUP>asp</SUP>
3444,cusR,cusF,b0573,activator,CusR-P<SUP>asp</SUP>
3445,cusR,yedX,b1970,activator,CusR-P<SUP>asp</SUP>
3446,cusR,cusA,b0575,activator,CusR-P<SUP>asp</SUP>
3447,cusR,cusB,b0574,activator,CusR-P<SUP>asp</SUP>
3448,cusR,cyoD,b0429,activator,CusR-P<SUP>asp</SUP>
3449,cusR,cyoA,b0432,activator,CusR-P<SUP>asp</SUP>
3450,cusR,cyoE,b0428,activator,CusR-P<SUP>asp</SUP>
3451,cusR,cyoB,b0431,activator,CusR-P<SUP>asp</SUP>
3452,cusR,cyoC,b0430,activator,CusR-P<SUP>asp</SUP>
3453,cusR,cusS,b0570,activator,CusR-P<SUP>asp</SUP>
3454,mngR,mngR,b0730,repressor,MngR
3455,mngR,mngB,b0732,repressor,MngR
3456,mngR,mngA,b0731,repressor,MngR
3457,cdaR,gudD,b2787,activator,CdaR
3458,cdaR,cdaR,b0162,activator,CdaR
3459,cdaR,gudX,b2788,activator,CdaR
3460,cdaR,garP,b3127,activator,CdaR
3461,cdaR,garL,b3126,activator,CdaR
3462,cdaR,gudP,b2789,activator,CdaR
3463,cdaR,garK,b3124,activator,CdaR
3464,cdaR,garR,b3125,activator,CdaR
3465,cdaR,rnpB,b3123,activator,CdaR
3466,cdaR,garD,b3128,activator,CdaR
3467,rpiR,alsE,b4085,repressor,AlsR
3468,rpiR,rpiR,b4089,repressor,AlsR
3469,rpiR,alsA,b4087,repressor,AlsR
3470,rpiR,alsC,b4086,repressor,AlsR
3471,rpiR,alsB,b4088,repressor,AlsR
3472,rpiR,rpiB,b4090,repressor,AlsR
3473,zur,ykgM,b0296,repressor,Zur-Zn<sup>2+</sup>
3474,zur,znuC,b1858,repressor,Zur-Zn<sup>2+</sup>
3475,zur,zinT,b1973,repressor,Zur-Zn<sup>2+</sup>
3476,zur,znuB,b1859,repressor,Zur-Zn<sup>2+</sup>
3477,zur,ykgO,ECK120016286,repressor,Zur-Zn<sup>2+</sup>
3478,zur,znuA,b1857,repressor,Zur-Zn<sup>2+</sup>
3479,putA,putP,b1015,repressor,PutA
3480,putA,putA,b1014,repressor,PutA
3481,chbR,chbB,b1738,dual,ChbR-<i>N</i>-monoacetylchitobiose-6-phosphate
3482,chbR,chbB,b1738,dual,ChbR
3483,chbR,chbR,b1735,dual,ChbR-<i>N</i>-monoacetylchitobiose-6-phosphate
3484,chbR,chbA,b1736,dual,ChbR
3485,chbR,chbC,b1737,dual,ChbR-<i>N</i>-monoacetylchitobiose-6-phosphate
3486,chbR,chbA,b1736,dual,ChbR-<i>N</i>-monoacetylchitobiose-6-phosphate
3487,chbR,chbC,b1737,dual,ChbR
3488,chbR,chbG,b1733,dual,ChbR-<i>N</i>-monoacetylchitobiose-6-phosphate
3489,chbR,chbG,b1733,dual,ChbR
3490,chbR,chbF,b1734,dual,ChbR-<i>N</i>-monoacetylchitobiose-6-phosphate
3491,chbR,chbF,b1734,dual,ChbR
3492,chbR,chbR,b1735,dual,ChbR
3493,csiR,gabT,b2662,repressor,CsiR
3494,csiR,gabP,b2663,repressor,CsiR
3495,csiR,csiD,b2659,repressor,CsiR
3496,csiR,lhgO,b2660,repressor,CsiR
3497,csiR,gabD,b2661,repressor,CsiR
3498,gadE,gltF,b3214,activator,GadE
3499,gadE,gadC,b1492,activator,GadE
3500,gadE,rcsA,b1951,activator,GadE
3501,gadE,gadX,b3516,activator,GadE
3502,gadE,mdtE,b3513,activator,GadE
3503,gadE,cyoD,b0429,activator,GadE
3504,gadE,fabZ,b0180,activator,GadE
3505,gadE,gadE,b3512,activator,GadE
3506,gadE,cyoC,b0430,activator,GadE
3507,gadE,cyoB,b0431,activator,GadE
3508,gadE,cyoA,b0432,activator,GadE
3509,gadE,yhiD,b3508,activator,GadE
3510,gadE,gadB,b1493,activator,GadE
3511,gadE,fliC,b1923,activator,GadE
3512,gadE,cyoE,b0428,activator,GadE
3513,gadE,purA,b4177,activator,GadE
3514,gadE,lpxD,b0179,activator,GadE
3515,gadE,gltB,b3212,activator,GadE
3516,gadE,gltD,b3213,activator,GadE
3517,gadE,gadW,b3515,activator,GadE
3518,gadE,skp,b0178,activator,GadE
3519,gadE,mdtF,b3514,activator,GadE
3520,gadE,lrp,b0889,activator,GadE
3521,gadE,hdeD,b3511,activator,GadE
3522,gadE,gnd,b2029,activator,GadE
3523,gadE,hdeB,b3509,activator,GadE
3524,gadE,hdeA,b3510,activator,GadE
3525,gadE,lpxA,b0181,activator,GadE
3526,gntR,gntU,b3436,repressor,GntR
3527,gntR,gntX,b3413,repressor,GntR
3528,gntR,nfuA,b3414,repressor,GntR
3529,gntR,idnD,b4267,repressor,GntR
3530,gntR,idnT,b4265,repressor,GntR
3531,gntR,idnO,b4266,repressor,GntR
3532,gntR,gntK,b3437,repressor,GntR
3533,gntR,gntT,b3415,repressor,GntR
3534,gntR,eda,b1850,repressor,GntR
3535,gntR,idnR,b4264,repressor,GntR
3536,gntR,idnK,b4268,repressor,GntR
3537,gntR,edd,b1851,repressor,GntR
3538,idnR,idnO,b4266,activator,IdnR-5-ketogluconate
3539,idnR,idnR,b4264,activator,IdnR-5-ketogluconate
3540,idnR,gntK,b3437,repressor,IdnR-5-ketogluconate
3541,idnR,idnK,b4268,activator,IdnR
3542,idnR,idnT,b4265,activator,IdnR-5-ketogluconate
3543,idnR,idnD,b4267,activator,IdnR-5-ketogluconate
3544,idnR,gntU,b3436,repressor,IdnR-5-ketogluconate
3545,exuR,uxaC,b3092,repressor,ExuR
3546,exuR,uxuA,b4322,repressor,ExuR
3547,exuR,exuT,b3093,repressor,ExuR
3548,exuR,exuR,b3094,repressor,ExuR
3549,exuR,uxuB,b4323,repressor,ExuR
3550,exuR,uxaB,b1521,repressor,ExuR
3551,exuR,uxuR,b4324,repressor,ExuR
3552,exuR,lgoR,b4357,repressor,"ExuR-&alpha;-D-galacturonate,"
3553,exuR,uxaA,b3091,repressor,ExuR
3554,uxuR,uxuR,b4324,repressor,UxuR
3555,uxuR,uidB,b1616,repressor,UxuR
3556,uxuR,uxuA,b4322,repressor,UxuR
3557,uxuR,gntP,b4321,repressor,UxuR
3558,uxuR,lgoR,b4357,repressor,"UxuR-&alpha;-D-galacturonate,&alpha;-D-glucuronate"
3559,uxuR,uidC,b1615,repressor,UxuR
3560,uxuR,uxuB,b4323,repressor,UxuR
3561,uxuR,exuR,b3094,repressor,UxuR
3562,uxuR,uidA,b1617,repressor,UxuR
3563,uidR,uidR,b1618,repressor,UidR
3564,uidR,uidC,b1615,repressor,UidR
3565,uidR,uidA,b1617,repressor,UidR
3566,uidR,uidB,b1616,repressor,UidR
3567,ulaR,ulaD,b4196,repressor,UlaR
3568,ulaR,ulaE,b4197,repressor,UlaR
3569,ulaR,ulaF,b4198,repressor,UlaR
3570,ulaR,ulaA,b4193,repressor,UlaR
3571,ulaR,ulaG,b4192,repressor,UlaR
3572,ulaR,ulaB,b4194,repressor,UlaR
3573,ulaR,ulaC,b4195,repressor,UlaR
3574,trpR,trpL,b1265,repressor,TrpR-Tryptophan
3575,trpR,trpC,b1262,repressor,TrpR-Tryptophan
3576,trpR,aroM,b0390,repressor,TrpR-Tryptophan
3577,trpR,aroL,b0388,repressor,TrpR-Tryptophan
3578,trpR,trpB,b1261,repressor,TrpR-Tryptophan
3579,trpR,trpR,b4393,repressor,TrpR-Tryptophan
3580,trpR,trpA,b1260,repressor,TrpR-Tryptophan
3581,trpR,aroH,b1704,repressor,TrpR-Tryptophan
3582,trpR,mtr,b3161,repressor,TrpR-Tryptophan
3583,trpR,trpE,b1264,repressor,TrpR-Tryptophan
3584,trpR,trpD,b1263,repressor,TrpR-Tryptophan
3585,trpR,yaiA,b0389,repressor,TrpR-Tryptophan
3586,malT,malF,b4033,activator,MalT-Maltotriose-ATP
3587,malT,malP,b3417,activator,MalT-Maltotriose-ATP
3588,malT,malS,b3571,activator,MalT-Maltotriose-ATP
3589,malT,malM,b4037,activator,MalT-Maltotriose-ATP
3590,malT,malZ,b0403,activator,MalT-Maltotriose-ATP
3591,malT,malE,b4034,activator,MalT-Maltotriose-ATP
3592,malT,malG,b4032,activator,MalT-Maltotriose-ATP
3593,malT,malQ,b3416,activator,MalT-Maltotriose-ATP
3594,malT,lamB,b4036,activator,MalT-Maltotriose-ATP
3595,malT,malK,b4035,activator,MalT-Maltotriose-ATP
3596,pdhR,mraY,b0087,repressor,PdhR
3597,pdhR,ftsI,b0084,repressor,PdhR
3598,pdhR,lpd,b0116,repressor,PdhR
3599,pdhR,glcA,b2975,repressor,PdhR
3600,pdhR,lpxC,b0096,repressor,PdhR
3601,pdhR,murG,b0090,repressor,PdhR
3602,pdhR,murF,b0086,repressor,PdhR
3603,pdhR,aceF,b0115,repressor,PdhR
3604,pdhR,glcE,b2978,repressor,PdhR
3605,pdhR,fecA,b4291,activator,PdhR
3606,pdhR,murE,b0085,repressor,PdhR
3607,pdhR,rsmH,b0082,repressor,PdhR
3608,pdhR,glcG,b2977,repressor,PdhR
3609,pdhR,hha,b0460,repressor,PdhR
3610,pdhR,grcA,b2579,repressor,PdhR
3611,pdhR,ftsZ,b0095,repressor,PdhR
3612,pdhR,ftsA,b0094,repressor,PdhR
3613,pdhR,ftsL,b0083,repressor,PdhR
3614,pdhR,cyoD,b0429,repressor,PdhR
3615,pdhR,cyoC,b0430,repressor,PdhR
3616,pdhR,fecC,b4289,activator,PdhR
3617,pdhR,aceE,b0114,repressor,PdhR
3618,pdhR,fecB,b4290,activator,PdhR
3619,pdhR,mraZ,b0081,repressor,PdhR
3620,pdhR,glcB,b2976,repressor,PdhR
3621,pdhR,glcF,b2978,repressor,PdhR
3622,pdhR,glcD,b2979,repressor,PdhR
3623,pdhR,tomB,b0461,repressor,PdhR
3624,pdhR,cyoE,b0428,repressor,PdhR
3625,pdhR,cyoB,b0431,repressor,PdhR
3626,pdhR,cyoA,b0432,repressor,PdhR
3627,pdhR,fecE,b4287,activator,PdhR
3628,pdhR,fecD,b4288,activator,PdhR
3629,pdhR,ddlB,b0092,repressor,PdhR
3630,pdhR,ftsW,b0089,repressor,PdhR
3631,pdhR,ndh,b1109,repressor,PdhR
3632,pdhR,hemL,b0154,repressor,PdhR
3633,pdhR,ftsQ,b0093,repressor,PdhR
3634,pdhR,murC,b0091,repressor,PdhR
3635,pdhR,murD,b0088,repressor,PdhR
3636,pdhR,pdhR,b0113,repressor,PdhR
3637,hdfR,flhC,b1891,repressor,HdfR
3638,hdfR,gltF,b3214,activator,HdfR
3639,hdfR,gltD,b3213,activator,HdfR
3640,hdfR,gltB,b3212,activator,HdfR
3641,hdfR,flhD,b1892,repressor,HdfR
3642,slyA,hlyE,b1182,activator,SlyA
3643,qseB,qseB,b3025,activator,QseB-Phosphorylated
3644,qseB,flhD,b1892,activator,QseB-Phosphorylated
3645,qseB,flhC,b1891,activator,QseB-Phosphorylated
3646,qseB,qseC,b3026,activator,QseB-Phosphorylated
3647,ydeO,gadW,b3515,activator,YdeO
3648,ydeO,gadE,b3512,activator,YdeO
3649,ydeO,safA,b1500,repressor,YdeO
3650,ydeO,yiiS,b3922,activator,YdeO
3651,ydeO,appA,b0980,activator,YdeO
3652,ydeO,dctR,b3507,activator,YdeO
3653,ydeO,mdtF,b3514,activator,YdeO
3654,ydeO,uspD,b3923,activator,YdeO
3655,ydeO,appX,ECK120030072,activator,YdeO
3656,ydeO,hyaF,b0977,activator,YdeO
3657,ydeO,hyaA,b0972,activator,YdeO
3658,ydeO,hyaE,b0976,activator,YdeO
3659,ydeO,hyaC,b0974,activator,YdeO
3660,ydeO,appC,b0978,activator,YdeO
3661,ydeO,mdtE,b3513,activator,YdeO
3662,ydeO,ydeO,b1499,repressor,YdeO
3663,ydeO,appB,b0979,activator,YdeO
3664,ydeO,slp,b3506,activator,YdeO
3665,ydeO,hyaB,b0973,activator,YdeO
3666,ydeO,hyaD,b0975,activator,YdeO
3667,araC,araB,b0063,repressor,AraC
3668,araC,araC,b0064,activator,AraC-L-arabinose
3669,araC,araF,b1901,activator,AraC-L-arabinose
3670,araC,araC,b0064,repressor,AraC
3671,araC,araE,b2841,activator,AraC-L-arabinose
3672,araC,araA,b0062,dual,AraC-L-arabinose
3673,araC,araB,b0063,dual,AraC-L-arabinose
3674,araC,araB,b0063,repressor,AraC-L-arabinose
3675,araC,araC,b0064,dual,AraC-L-arabinose
3676,araC,ygeA,b2840,activator,AraC-L-arabinose
3677,araC,araD,b0061,dual,AraC-L-arabinose
3678,araC,araA,b0062,activator,AraC-L-arabinose
3679,araC,araA,b0062,repressor,AraC-L-arabinose
